tourney_date,surface,tourney_level,round,winner_id,winner_name,winner_hand,winner_age,winner_height,winner_rank,winner_rank_points,winner_recent_wins,loser_id,loser_name,loser_hand,loser_age,loser_height,loser_rank,loser_rank_points,loser_recent_wins,winner_hard_exp,winner_clay_exp,winner_grass_exp,loser_hard_exp,loser_clay_exp,loser_grass_exp,rank_points_ratio,h2h_wins
2017-05-15,Clay,M,R32,104527,Stan Wawrinka,R,32.1,183.0,3.0,5605.0,15,105332,Benoit Paire,R,28.0,196.0,44.0,945.0,14,251,158,25,82,52,13,5.931216931216931,9
2017-05-15,Clay,M,R16,105223,Juan Martin del Potro,R,28.6,198.0,34.0,1125.0,9,105453,Kei Nishikori,R,27.4,178.0,9.0,3470.0,6,240,66,34,95,24,14,0.3242074927953891,6
2017-05-15,Clay,M,R16,100644,Alexander Zverev,R,20.1,198.0,17.0,2300.0,21,104926,Fabio Fognini,R,30.0,178.0,29.0,1270.0,11,41,31,10,108,117,15,1.811023622047244,3
2017-05-15,Clay,M,R16,106233,Dominic Thiem,R,23.7,185.0,7.0,4035.0,26,105023,Sam Querrey,R,29.6,198.0,28.0,1400.0,8,64,68,9,154,54,30,2.882142857142857,3
2017-05-15,Clay,M,R16,105227,Marin Cilic,R,28.6,198.0,8.0,3735.0,12,105676,David Goffin,R,26.4,180.0,10.0,3055.0,10,251,92,46,69,29,14,1.2225859247135842,4
2017-05-15,Clay,M,R16,104545,John Isner,R,32.1,208.0,24.0,1705.0,8,104527,Stan Wawrinka,R,32.1,183.0,3.0,5605.0,7,240,58,33,140,80,24,0.3041926851025869,3
2017-05-15,Clay,M,R16,105683,Milos Raonic,R,26.4,196.0,6.0,4180.0,15,104607,Tomas Berdych,R,31.7,196.0,13.0,2690.0,8,191,54,28,190,81,25,1.553903345724907,6
2017-05-15,Clay,M,QF,104925,Novak Djokovic,R,30.0,188.0,2.0,6845.0,15,105223,Juan Martin del Potro,R,28.6,198.0,34.0,1125.0,4,494,177,69,92,23,15,6.084444444444444,16
2017-05-15,Clay,M,QF,106233,Dominic Thiem,R,23.7,185.0,7.0,4035.0,26,104745,Rafael Nadal,L,30.9,185.0,4.0,5195.0,5,64,69,9,116,34,16,0.7767083734359962,6
2017-05-15,Clay,M,QF,104545,John Isner,R,32.1,208.0,24.0,1705.0,8,105227,Marin Cilic,R,28.6,198.0,8.0,3735.0,10,240,57,33,129,62,23,0.4564926372155288,3
2017-05-15,Clay,M,QF,100644,Alexander Zverev,R,20.1,198.0,17.0,2300.0,21,105683,Milos Raonic,R,26.4,196.0,6.0,4180.0,4,41,30,10,76,30,14,0.5502392344497608,2
2017-05-15,Clay,M,SF,104925,Novak Djokovic,R,30.0,188.0,2.0,6845.0,15,106233,Dominic Thiem,R,23.7,185.0,7.0,4035.0,11,494,176,69,54,28,8,1.6964064436183397,7
2017-05-15,Clay,M,SF,100644,Alexander Zverev,R,20.1,198.0,17.0,2300.0,21,104545,John Isner,R,32.1,208.0,24.0,1705.0,8,41,32,10,134,50,18,1.348973607038123,7
2017-05-15,Clay,M,R32,106058,Jack Sock,R,24.6,191.0,14.0,2370.0,19,106210,Jiri Vesely,L,23.8,198.0,62.0,815.0,12,92,27,9,45,31,7,2.9079754601226995,3
2017-05-15,Clay,M,R16,104745,Rafael Nadal,L,30.9,185.0,4.0,5195.0,34,106058,Jack Sock,R,24.6,191.0,14.0,2370.0,7,387,375,57,61,16,8,2.191983122362869,6
2017-05-15,Clay,M,F,100644,Alexander Zverev,R,20.1,198.0,17.0,2300.0,21,104925,Novak Djokovic,R,30.0,188.0,2.0,6845.0,5,41,33,10,90,40,15,0.3360116873630387,4
2017-05-15,Clay,M,R32,105453,Kei Nishikori,R,27.4,178.0,9.0,3470.0,17,103970,David Ferrer,R,35.1,175.0,30.0,1230.0,9,215,64,28,177,126,21,2.821138211382114,10
2017-05-15,Clay,M,R32,105138,Roberto Bautista Agut,R,29.1,183.0,20.0,2110.0,19,105807,Pablo Carreno Busta,R,25.8,188.0,21.0,2090.0,12,116,45,16,41,49,5,1.009569377990431,2
2017-05-15,Clay,M,R32,105223,Juan Martin del Potro,R,28.6,198.0,34.0,1125.0,9,106378,Kyle Edmund,R,22.3,188.0,53.0,878.0,13,240,67,34,25,9,10,1.2813211845102506,1
2017-05-15,Clay,M,R64,105138,Roberto Bautista Agut,R,29.1,183.0,20.0,2110.0,19,105238,Alexandr Dolgopolov,R,28.5,180.0,89.0,585.0,5,116,46,16,101,53,17,3.606837606837607,2
2017-05-15,Clay,M,R64,105807,Pablo Carreno Busta,R,25.8,188.0,21.0,2090.0,20,104468,Gilles Simon,R,32.4,183.0,31.0,1210.0,9,36,56,0,163,86,27,1.7272727272727273,3
2017-05-15,Clay,M,R64,105223,Juan Martin del Potro,R,28.6,198.0,34.0,1125.0,9,105777,Grigor Dimitrov,R,26.0,191.0,11.0,2900.0,7,240,65,34,95,34,17,0.3879310344827586,6
2017-05-15,Clay,M,R64,106378,Kyle Edmund,R,22.3,188.0,53.0,878.0,8,105311,Joao Sousa,R,28.1,185.0,51.0,910.0,11,20,8,3,75,51,10,0.9648351648351648,1
2017-05-15,Clay,M,R64,103970,David Ferrer,R,35.1,175.0,30.0,1230.0,6,103852,Feliciano Lopez,L,35.6,188.0,35.0,1125.0,10,324,313,40,225,115,35,1.0933333333333333,11
2017-05-15,Clay,M,R64,104597,Nicolas Almagro,R,31.7,183.0,73.0,703.0,7,104312,Andreas Seppi,R,33.2,190.0,76.0,676.0,8,97,269,14,177,113,35,1.0399408284023668,2
2017-05-15,Clay,M,R64,106058,Jack Sock,R,24.6,191.0,14.0,2370.0,19,106043,Diego Schwartzman,R,24.7,170.0,39.0,1027.0,13,92,28,9,20,34,4,2.3076923076923075,1
2017-05-15,Clay,M,R64,105023,Sam Querrey,R,29.6,198.0,28.0,1400.0,11,106298,Lucas Pouille,R,23.2,185.0,16.0,2330.0,8,199,38,47,33,14,5,0.6008583690987125,2
2017-05-15,Clay,M,R64,105526,Jan Lennard Struff,R,27.1,193.0,52.0,893.0,10,106071,Bernard Tomic,R,24.6,196.0,40.0,1015.0,8,24,18,3,84,31,21,0.8798029556650246,1
2017-05-15,Clay,M,R64,104655,Pablo Cuevas,R,31.4,180.0,23.0,1840.0,15,105173,Adrian Mannarino,L,28.9,180.0,47.0,926.0,9,45,117,6,96,26,21,1.9870410367170623,2
2017-05-15,Clay,M,R64,105992,Ryan Harrison,R,25.0,185.0,42.0,963.0,9,111577,Jared Donaldson,R,20.6,188.0,71.0,707.0,7,60,9,10,21,2,3,1.3620933521923622,1
2017-05-15,Clay,M,R64,106210,Jiri Vesely,L,23.8,198.0,62.0,815.0,13,105554,Daniel Evans,R,27.0,175.0,56.0,844.0,10,34,31,8,28,5,11,0.9656398104265402,1
2017-05-15,Clay,M,R64,105676,David Goffin,R,26.4,180.0,10.0,3055.0,27,105064,Thomaz Bellucci,L,29.4,188.0,59.0,821.0,11,106,45,13,99,89,10,3.721071863580999,3
2017-05-15,Clay,M,R64,104269,Fernando Verdasco,L,33.5,188.0,37.0,1085.0,13,105385,Donald Young,L,27.8,183.0,45.0,932.0,7,208,193,42,117,21,20,1.1641630901287554,4
2017-05-15,Clay,M,R64,104926,Fabio Fognini,R,30.0,178.0,29.0,1270.0,13,126610,Matteo Berrettini,R,21.1,196.0,249.0,205.0,0,78,158,12,0,0,0,6.195121951219512,1
2017-05-15,Clay,M,R64,104678,Viktor Troicki,R,31.3,193.0,36.0,1110.0,12,109303,Stefano Napolitano,R,22.1,196.0,181.0,293.0,0,169,63,27,0,0,0,3.78839590443686,1
2017-05-15,Clay,M,R64,100644,Alexander Zverev,R,20.1,198.0,17.0,2300.0,21,104731,Kevin Anderson,R,31.0,203.0,63.0,810.0,7,41,34,10,123,40,20,2.8395061728395063,6
2017-05-15,Clay,M,R64,104607,Tomas Berdych,R,31.7,196.0,13.0,2690.0,15,104999,Mischa Zverev,L,29.7,190.0,32.0,1167.0,14,367,148,58,74,37,17,2.305055698371894,4
2017-05-15,Clay,M,R32,104925,Novak Djokovic,R,30.0,188.0,2.0,6845.0,15,105379,Aljaz Bedene,R,27.8,181.0,55.0,848.0,7,494,174,69,33,30,9,8.07193396226415,4
2017-05-15,Clay,M,R64,103163,Tommy Haas,R,39.1,188.0,386.0,115.0,3,124014,Ernesto Escobedo,R,20.9,185.0,78.0,667.0,6,279,100,41,6,2,2,0.1724137931034483,1
2017-05-15,Clay,M,R64,105332,Benoit Paire,R,28.0,196.0,44.0,945.0,14,103917,Nicolas Mahut,R,35.3,191.0,48.0,925.0,9,68,56,10,117,34,35,1.0216216216216216,1
2017-05-15,Clay,M,R64,104252,Florian Mayer,R,33.6,190.0,46.0,928.0,1,106329,Thiago Monteiro,L,23.0,183.0,98.0,543.0,12,98,93,33,8,11,0,1.70902394106814,1
2017-05-15,Clay,M,R64,104545,John Isner,R,32.1,208.0,24.0,1705.0,8,105077,Albert Ramos,L,29.3,188.0,19.0,2145.0,14,240,55,33,67,86,8,0.7948717948717948,2
2017-05-15,Clay,M,R64,104122,Carlos Berlocq,R,34.3,183.0,68.0,746.0,8,104898,Robin Haase,R,30.1,191.0,43.0,958.0,12,23,95,4,108,63,21,0.778705636743215,2
2017-05-22,Clay,A,R16,104542,Jo-Wilfried Tsonga,R,32.1,188.0,13.0,2870.0,18,104122,Carlos Berlocq,R,34.3,183.0,63.0,799.0,10,269,80,42,52,100,15,3.5919899874843555,2
2017-05-22,Clay,A,R32,104797,Denis Istomin,R,30.7,185.0,81.0,649.0,6,106423,Thanasi Kokkinakis,R,21.1,193.0,0.0,0.0,0,111,48,34,19,4,3,0.0,1
2017-05-22,Clay,A,R32,105671,Gastao Elias,R,26.5,180.0,125.0,455.0,5,105430,Radu Albot,R,27.5,175.0,86.0,613.0,9,4,19,0,23,9,1,0.7422512234910277,1
2017-05-22,Clay,A,R32,105223,Juan Martin del Potro,R,28.7,198.0,30.0,1305.0,12,111460,Quentin Halys,R,20.6,191.0,126.0,453.0,2,240,68,34,6,4,0,2.880794701986755,1
2017-05-22,Clay,A,R32,111202,Hyeon Chung,R,21.0,188.0,68.0,749.0,10,105385,Donald Young,L,27.8,183.0,51.0,910.0,8,18,12,1,117,22,20,0.823076923076923,2
2017-05-22,Clay,A,R32,104468,Gilles Simon,R,32.4,183.0,32.0,1175.0,8,106421,Daniil Medvedev,R,21.3,198.0,65.0,782.0,7,238,125,37,8,3,1,1.5025575447570332,3
2017-05-22,Clay,A,R32,105932,Nikoloz Basilashvili,R,25.2,185.0,71.0,731.0,13,106432,Borna Coric,R,20.5,188.0,40.0,1011.0,12,13,7,2,42,23,5,0.7230464886251237,2
2017-05-22,Clay,A,R32,104312,Andreas Seppi,R,33.2,190.0,83.0,631.0,7,106000,Damir Dzumhur,R,25.0,175.0,96.0,565.0,12,141,116,42,33,16,3,1.116814159292035,3
2017-05-22,Clay,A,R32,106044,Nicolas Kicker,R,24.8,178.0,94.0,575.0,3,104460,Dustin Brown,R,32.5,196.0,75.0,685.0,10,0,4,0,39,25,18,0.8394160583941606,1
2017-05-22,Clay,A,R16,111575,Karen Khachanov,R,21.0,198.0,54.0,860.0,8,111442,Jordan Thompson,R,23.1,183.0,90.0,590.0,7,15,11,0,14,2,3,1.4576271186440677,1
2017-05-22,Clay,A,R32,106378,Kyle Edmund,R,22.4,188.0,50.0,911.0,9,106329,Thiago Monteiro,L,23.0,183.0,95.0,570.0,13,20,9,3,8,12,0,1.5982456140350878,1
2017-05-22,Clay,A,R16,106044,Nicolas Kicker,R,24.8,178.0,94.0,575.0,3,106401,Nick Kyrgios,R,22.1,193.0,19.0,2155.0,5,0,5,0,27,14,6,0.2668213457076566,1
2017-05-22,Clay,A,R32,111442,Jordan Thompson,R,23.1,183.0,90.0,590.0,9,105332,Benoit Paire,R,28.0,196.0,45.0,950.0,15,9,2,0,82,53,13,0.6210526315789474,2
2017-05-22,Clay,A,R16,104468,Gilles Simon,R,32.4,183.0,32.0,1175.0,8,106378,Kyle Edmund,R,22.4,188.0,50.0,911.0,14,238,126,37,25,10,10,1.2897914379802415,2
2017-05-22,Clay,A,R16,104607,Tomas Berdych,R,31.7,196.0,14.0,2780.0,17,111202,Hyeon Chung,R,21.0,188.0,68.0,749.0,6,367,152,58,19,9,2,3.711615487316422,2
2017-05-22,Clay,A,R16,105671,Gastao Elias,R,26.5,180.0,125.0,455.0,5,105223,Juan Martin del Potro,R,28.7,198.0,30.0,1305.0,5,4,20,0,92,24,15,0.3486590038314176,1
2017-05-22,Clay,A,R16,105683,Milos Raonic,R,26.4,196.0,6.0,4360.0,17,104797,Denis Istomin,R,30.7,185.0,81.0,649.0,7,191,56,28,124,53,25,6.718027734976888,5
2017-05-22,Clay,A,QF,104542,Jo-Wilfried Tsonga,R,32.1,188.0,13.0,2870.0,18,111575,Karen Khachanov,R,21.0,198.0,54.0,860.0,14,269,78,42,21,8,0,3.3372093023255816,3
2017-05-22,Clay,A,QF,105932,Nikoloz Basilashvili,R,25.2,185.0,71.0,731.0,13,106044,Nicolas Kicker,R,24.8,178.0,94.0,575.0,4,13,5,2,0,6,0,1.271304347826087,1
2017-05-22,Clay,A,QF,104607,Tomas Berdych,R,31.7,196.0,14.0,2780.0,17,104468,Gilles Simon,R,32.4,183.0,32.0,1175.0,10,367,151,58,163,87,27,2.3659574468085105,8
2017-05-22,Clay,A,QF,105683,Milos Raonic,R,26.4,196.0,6.0,4360.0,17,105671,Gastao Elias,R,26.5,180.0,125.0,455.0,9,191,55,28,20,22,2,9.582417582417582,1
2017-05-22,Clay,A,SF,104542,Jo-Wilfried Tsonga,R,32.1,188.0,13.0,2870.0,18,105932,Nikoloz Basilashvili,R,25.2,185.0,71.0,731.0,10,269,77,42,19,8,1,3.926128590971272,1
2017-05-22,Clay,A,SF,104607,Tomas Berdych,R,31.7,196.0,14.0,2780.0,17,105683,Milos Raonic,R,26.4,196.0,6.0,4360.0,5,367,150,58,76,31,14,0.6376146788990825,2
2017-05-22,Clay,A,F,104542,Jo-Wilfried Tsonga,R,32.1,188.0,13.0,2870.0,18,104607,Tomas Berdych,R,31.7,196.0,14.0,2780.0,9,269,79,42,190,82,25,1.0323741007194245,5
2017-05-22,Clay,A,R16,105932,Nikoloz Basilashvili,R,25.2,185.0,71.0,731.0,13,104312,Andreas Seppi,R,33.2,190.0,83.0,631.0,9,13,6,2,177,114,35,1.1584786053882723,1
2017-05-22,Clay,A,R32,111575,Karen Khachanov,R,21.0,198.0,54.0,860.0,8,105952,Renzo Olivo,R,25.2,178.0,91.0,587.0,10,15,10,0,6,16,0,1.465076660988075,1
2017-05-22,Clay,A,R32,104547,Horacio Zeballos,L,32.1,188.0,64.0,793.0,11,105583,Dusan Lajovic,R,26.9,183.0,79.0,669.0,7,26,43,1,37,35,6,1.1853512705530642,1
2017-05-22,Clay,A,F,104527,Stan Wawrinka,R,32.2,183.0,3.0,5445.0,16,104999,Mischa Zverev,L,29.7,190.0,33.0,1165.0,15,251,161,25,74,38,17,4.67381974248927,1
2017-05-22,Clay,A,R32,105062,Mikhail Kukushkin,R,29.4,183.0,88.0,610.0,5,105406,Roberto Marcora,R,27.7,193.0,837.0,19.0,0,73,26,6,0,0,0,20.0,1
2017-05-22,Clay,A,R32,111577,Jared Donaldson,R,20.6,188.0,72.0,723.0,5,103607,Victor Estrella,R,36.8,173.0,89.0,595.0,5,13,1,1,33,20,6,1.215126050420168,1
2017-05-22,Clay,A,R32,104731,Kevin Anderson,R,31.0,203.0,62.0,800.0,7,103893,Paolo Lorenzi,R,35.4,183.0,34.0,1153.0,16,171,41,25,57,61,14,0.6938421509106678,5
2017-05-22,Clay,A,R32,104999,Mischa Zverev,L,29.7,190.0,33.0,1165.0,8,104898,Robin Haase,R,30.1,191.0,46.0,948.0,13,58,15,13,108,64,21,1.228902953586498,2
2017-05-22,Clay,A,R32,104122,Carlos Berlocq,R,34.3,183.0,63.0,799.0,9,105815,Tennys Sandgren,R,25.8,188.0,112.0,494.0,1,23,96,4,0,1,0,1.6174089068825912,1
2017-05-22,Clay,A,R32,105449,Steve Johnson,R,27.4,188.0,26.0,1565.0,15,103565,Stephane Robert,R,37.0,185.0,113.0,490.0,8,75,12,17,36,27,6,3.193877551020408,2
2017-05-22,Clay,A,R32,105649,Cedrik Marcel Stebe,L,26.6,183.0,314.0,153.0,1,105526,Jan Lennard Struff,R,27.1,193.0,47.0,943.0,11,4,9,2,35,28,11,0.1622481442205726,1
2017-05-22,Clay,A,R32,105723,Andrey Kuznetsov,R,26.2,183.0,85.0,615.0,4,105064,Thomaz Bellucci,L,29.4,188.0,59.0,827.0,12,36,21,6,99,90,10,0.7436517533252721,3
2017-05-22,Clay,A,R32,105023,Sam Querrey,R,29.6,198.0,28.0,1470.0,13,127157,Daniel Altmaier,R,18.7,188.0,259.0,198.0,0,199,40,47,0,0,0,7.424242424242424,1
2017-05-22,Clay,A,R32,105015,Franko Skugor,R,29.7,196.0,344.0,135.0,1,103990,Tommy Robredo,R,35.1,180.0,271.0,192.0,9,2,3,0,177,122,25,0.703125,1
2017-05-22,Clay,A,R32,104297,Rogerio Dutra Silva,R,33.3,178.0,78.0,670.0,4,105311,Joao Sousa,R,28.1,185.0,57.0,830.0,12,5,11,0,75,52,10,0.8072289156626506,1
2017-05-22,Clay,A,R32,104386,Janko Tipsarevic,R,32.9,180.0,61.0,820.0,0,105992,Ryan Harrison,R,25.0,185.0,42.0,998.0,9,160,68,34,78,19,17,0.8216432865731463,2
2017-05-22,Clay,A,R16,104731,Kevin Anderson,R,31.0,203.0,62.0,800.0,7,111577,Jared Donaldson,R,20.6,188.0,72.0,723.0,8,171,42,25,21,3,3,1.1065006915629323,2
2017-05-22,Clay,A,R16,105453,Kei Nishikori,R,27.4,178.0,9.0,3560.0,18,105062,Mikhail Kukushkin,R,29.4,183.0,88.0,610.0,8,215,66,28,75,42,15,5.836065573770492,9
2017-05-22,Clay,A,SF,104527,Stan Wawrinka,R,32.2,183.0,3.0,5445.0,16,105723,Andrey Kuznetsov,R,26.2,183.0,85.0,615.0,11,251,159,25,41,32,11,8.853658536585366,2
2017-05-22,Clay,A,SF,104999,Mischa Zverev,L,29.7,190.0,33.0,1165.0,8,105453,Kei Nishikori,R,27.4,178.0,9.0,3560.0,7,58,16,13,95,25,14,0.3272471910112359,1
2017-05-22,Clay,A,QF,104527,Stan Wawrinka,R,32.2,183.0,3.0,5445.0,16,105023,Sam Querrey,R,29.6,198.0,28.0,1470.0,9,251,160,25,154,55,30,3.704081632653061,5
2017-05-22,Clay,A,QF,104999,Mischa Zverev,L,29.7,190.0,33.0,1165.0,8,105449,Steve Johnson,R,27.4,188.0,26.0,1565.0,7,58,17,13,70,17,13,0.744408945686901,2
2017-05-22,Clay,A,QF,105723,Andrey Kuznetsov,R,26.2,183.0,85.0,615.0,4,105649,Cedrik Marcel Stebe,L,26.6,183.0,314.0,153.0,2,36,22,6,11,10,5,4.019607843137255,1
2017-05-22,Clay,A,R16,105023,Sam Querrey,R,29.6,198.0,28.0,1470.0,13,105015,Franko Skugor,R,29.7,196.0,344.0,135.0,1,199,41,47,5,7,1,10.88888888888889,1
2017-05-22,Clay,A,R16,105723,Andrey Kuznetsov,R,26.2,183.0,85.0,615.0,4,105077,Albert Ramos,L,29.3,188.0,20.0,2065.0,15,36,23,6,67,87,8,0.297820823244552,3
2017-05-22,Clay,A,R16,105449,Steve Johnson,R,27.4,188.0,26.0,1565.0,15,104547,Horacio Zeballos,L,32.1,188.0,64.0,793.0,12,75,13,17,43,52,8,1.9735182849936947,1
2017-05-22,Clay,A,R16,104999,Mischa Zverev,L,29.7,190.0,33.0,1165.0,8,104545,John Isner,R,32.1,208.0,22.0,2020.0,9,58,18,13,134,51,18,0.5767326732673267,3
2017-05-22,Clay,A,QF,105453,Kei Nishikori,R,27.4,178.0,9.0,3560.0,18,104731,Kevin Anderson,R,31.0,203.0,62.0,800.0,8,215,65,28,123,41,20,4.45,5
2017-05-29,Clay,G,R64,105227,Marin Cilic,R,28.7,198.0,8.0,3765.0,13,104505,Konstantin Kravchuk,R,32.3,190.0,129.0,446.0,7,251,95,46,18,1,3,8.441704035874439,1
2017-05-29,Clay,G,R64,105807,Pablo Carreno Busta,R,25.9,188.0,21.0,2045.0,21,106121,Taro Daniel,R,24.3,191.0,102.0,544.0,4,36,58,0,14,18,1,3.759191176470588,2
2017-05-29,Clay,G,R64,105683,Milos Raonic,R,26.4,196.0,6.0,4450.0,19,104297,Rogerio Dutra Silva,R,33.3,178.0,79.0,673.0,9,191,57,28,11,26,3,6.612184249628529,1
2017-05-29,Clay,G,R64,104198,Guillermo Garcia Lopez,R,34.0,188.0,153.0,372.0,2,105477,Marco Trungelliti,R,27.3,178.0,162.0,348.0,0,118,120,25,2,4,0,1.0689655172413792,1
2017-05-29,Clay,G,R64,105777,Grigor Dimitrov,R,26.0,191.0,13.0,2900.0,19,103990,Tommy Robredo,R,35.1,180.0,274.0,192.0,10,143,47,28,177,123,25,15.104166666666666,2
2017-05-29,Clay,G,R64,105449,Steve Johnson,R,27.4,188.0,26.0,1565.0,17,106432,Borna Coric,R,20.5,188.0,40.0,1011.0,13,75,15,17,42,24,5,1.5479723046488625,1
2017-05-29,Clay,G,R64,105138,Roberto Bautista Agut,R,29.1,183.0,18.0,2155.0,21,105062,Mikhail Kukushkin,R,29.4,183.0,85.0,630.0,9,116,48,16,75,43,15,3.4206349206349205,3
2017-05-29,Clay,G,R64,105932,Nikoloz Basilashvili,R,25.3,185.0,63.0,811.0,16,104678,Viktor Troicki,R,31.3,193.0,35.0,1135.0,12,13,9,2,138,63,23,0.7145374449339207,2
2017-05-29,Clay,G,R64,104745,Rafael Nadal,L,31.0,185.0,4.0,5375.0,35,104898,Robin Haase,R,30.1,191.0,46.0,948.0,14,387,379,57,108,65,21,5.669831223628692,3
2017-05-29,Clay,G,R64,106233,Dominic Thiem,R,23.7,185.0,7.0,4145.0,29,104620,Simone Bolelli,R,31.6,183.0,470.0,78.0,0,64,74,9,81,53,13,20.0,2
2017-05-29,Clay,G,R64,103852,Feliciano Lopez,L,35.7,188.0,36.0,1115.0,8,103970,David Ferrer,R,35.2,175.0,33.0,1185.0,10,233,115,62,177,127,21,0.940928270042194,8
2017-05-29,Clay,G,R64,106210,Jiri Vesely,L,23.9,198.0,57.0,840.0,14,105379,Aljaz Bedene,R,27.9,181.0,52.0,898.0,8,34,33,8,33,31,9,0.935412026726058,2
2017-05-29,Clay,G,R64,104731,Kevin Anderson,R,31.0,203.0,56.0,845.0,9,106401,Nick Kyrgios,R,22.1,193.0,19.0,2155.0,6,171,44,25,27,15,6,0.3921113689095127,2
2017-05-29,Clay,G,R64,104918,Andy Murray,R,30.0,191.0,1.0,10370.0,16,105373,Martin Klizan,L,27.9,191.0,50.0,925.0,12,422,100,101,62,38,10,11.21081081081081,2
2017-05-29,Clay,G,R64,104792,Gael Monfils,R,30.7,193.0,16.0,2365.0,8,106329,Thiago Monteiro,L,23.0,183.0,95.0,570.0,14,249,108,29,8,13,0,4.149122807017544,1
2017-05-29,Clay,G,R64,104755,Richard Gasquet,R,30.9,183.0,25.0,1605.0,11,103607,Victor Estrella,R,36.8,173.0,90.0,595.0,6,269,122,55,33,21,6,2.697478991596639,2
2017-05-29,Clay,G,R64,104926,Fabio Fognini,R,30.0,178.0,29.0,1350.0,15,104312,Andreas Seppi,R,33.3,190.0,83.0,651.0,10,78,161,12,177,115,35,2.0737327188940093,5
2017-05-29,Clay,G,R64,104527,Stan Wawrinka,R,32.2,183.0,3.0,5695.0,19,105238,Alexandr Dolgopolov,R,28.6,180.0,89.0,611.0,6,251,163,25,101,54,17,9.320785597381342,2
2017-05-29,Clay,G,R64,105453,Kei Nishikori,R,27.4,178.0,9.0,3650.0,20,104871,Jeremy Chardy,R,30.3,188.0,74.0,705.0,11,215,70,28,120,77,20,5.177304964539007,7
2017-05-29,Clay,G,R64,111202,Hyeon Chung,R,21.0,188.0,67.0,781.0,11,104797,Denis Istomin,R,30.7,185.0,80.0,669.0,8,18,14,1,124,54,25,1.1674140508221225,2
2017-05-29,Clay,G,R64,104655,Pablo Cuevas,R,31.4,180.0,23.0,1865.0,16,106044,Nicolas Kicker,R,24.8,178.0,87.0,624.0,5,45,119,6,0,7,0,2.988782051282051,1
2017-05-29,Clay,G,R64,104269,Fernando Verdasco,L,33.5,188.0,37.0,1085.0,14,105732,Pierre Hugues Herbert,R,26.2,188.0,82.0,662.0,9,208,195,42,27,7,5,1.6389728096676737,3
2017-05-29,Clay,G,R64,111575,Karen Khachanov,R,21.0,198.0,53.0,896.0,10,104607,Tomas Berdych,R,31.7,196.0,14.0,2885.0,10,15,13,0,190,83,25,0.3105719237435008,2
2017-05-29,Clay,G,R64,104545,John Isner,R,32.1,208.0,22.0,2020.0,12,103893,Paolo Lorenzi,R,35.5,183.0,34.0,1153.0,17,240,59,33,57,62,14,1.7519514310494362,1
2017-05-29,Clay,G,R64,104547,Horacio Zeballos,L,32.1,188.0,65.0,793.0,12,103333,Ivo Karlovic,R,38.2,208.0,24.0,1820.0,9,26,45,1,179,63,33,0.4357142857142857,1
2017-05-29,Clay,G,R128,104925,Novak Djokovic,R,30.0,188.0,2.0,7445.0,19,104719,Marcel Granollers,R,31.1,191.0,77.0,675.0,12,494,180,69,97,105,17,11.02962962962963,4
2017-05-29,Clay,G,R64,106378,Kyle Edmund,R,22.4,188.0,49.0,933.0,10,105952,Renzo Olivo,R,25.2,178.0,91.0,593.0,11,20,11,3,6,17,0,1.5733558178752107,1
2017-05-29,Clay,G,R64,105676,David Goffin,R,26.5,180.0,12.0,3055.0,29,104660,Sergiy Stakhovsky,R,31.4,193.0,123.0,458.0,4,106,48,13,107,49,17,6.670305676855895,3
2017-05-29,Clay,G,R32,105138,Roberto Bautista Agut,R,29.1,183.0,18.0,2155.0,21,106210,Jiri Vesely,L,23.9,198.0,57.0,840.0,13,116,49,16,45,32,7,2.5654761904761907,4
2017-05-29,Clay,G,R64,105077,Albert Ramos,L,29.4,188.0,20.0,2065.0,20,126127,Benjamin Bonzi,R,21.0,183.0,266.0,198.0,0,39,96,3,0,0,0,10.429292929292927,1
2017-05-29,Clay,G,F,104745,Rafael Nadal,L,31.0,185.0,4.0,5375.0,35,104527,Stan Wawrinka,R,32.2,183.0,3.0,5695.0,8,387,381,57,140,81,24,0.9438103599648816,19
2017-05-29,Clay,G,SF,104745,Rafael Nadal,L,31.0,185.0,4.0,5375.0,35,106233,Dominic Thiem,R,23.7,185.0,7.0,4145.0,12,387,377,57,54,29,8,1.2967430639324486,10
2017-05-29,Clay,G,SF,104527,Stan Wawrinka,R,32.2,183.0,3.0,5695.0,19,104918,Andy Murray,R,30.0,191.0,1.0,10370.0,7,251,165,25,116,43,17,0.5491803278688525,10
2017-05-29,Clay,G,QF,104527,Stan Wawrinka,R,32.2,183.0,3.0,5695.0,19,105227,Marin Cilic,R,28.7,198.0,8.0,3765.0,10,251,166,25,129,63,23,1.5126162018592295,13
2017-05-29,Clay,G,QF,104918,Andy Murray,R,30.0,191.0,1.0,10370.0,16,105453,Kei Nishikori,R,27.4,178.0,9.0,3650.0,8,422,102,101,95,26,14,2.841095890410959,8
2017-05-29,Clay,G,R16,104925,Novak Djokovic,R,30.0,188.0,2.0,7445.0,19,105077,Albert Ramos,L,29.4,188.0,20.0,2065.0,16,494,178,69,67,88,8,3.605326876513317,6
2017-05-29,Clay,G,R16,106233,Dominic Thiem,R,23.7,185.0,7.0,4145.0,29,104547,Horacio Zeballos,L,32.1,188.0,65.0,793.0,13,64,71,9,43,53,8,5.226986128625473,2
